seqgen12,pstatabb,pname,orispl,genid,numblr,genstat,prmvr,fuelg1,namepcap,cfact,genntan,genntoz,generrc,genyronl,notes
19672,TX,Penascal II Wind Project LLC,57095,1,0,OP,WT,WND,201,0.332074218,584703.0,228138.0,F923NONK,2010,
19674,TX,Penascal Wind Power LLC,56795,1,0,OP,WT,WND,201.6,0.3605426,636724.0,264193.0,F923NONK,2009,
19688,TX,Pirkey,7902,1,1,OP,ST,LIG,721,0.684528559,4323455.0,1801439.6,F923ST,1985,
19689,TX,Plant X,3485,1,1,OP,ST,NG,48,0.266143455,111908.0,46628.3,F923ST,1952,
19690,TX,Plant X,3485,2,1,OP,ST,NG,98,0.266745876,228996.0,95415.0,F923ST,1953,
19691,TX,Plant X,3485,3,1,OP,ST,NG,98,0.369251468,316995.0,132081.3,F923ST,1955,
19692,TX,Plant X,3485,4,1,OP,ST,NG,190.4,0.532522255,888196.0,370081.7,F923ST,1964,
19693,TX,Point Comfort Operations,52069,GEN1,6,OP,ST,NG,16,0.616452626,86402.0,36000.8,F923ST,1958,
19694,TX,Point Comfort Operations,52069,GEN2,6,OP,ST,NG,16,0.179530537,25163.0,10484.6,F923ST,1958,
19695,TX,Point Comfort Operations,52069,GEN3,6,OP,ST,NG,16,0.526954909,73858.0,30774.2,F923ST,1958,
19696,TX,Point Comfort Operations,52069,GEN4,6,OP,ST,NG,15.1,0.607593214,80370.0,33487.5,F923ST,1970,
19697,TX,Port Arthur Texas Refinery,10568,GEN1,0,OP,GT,NG,38.4,0.787124239,264776.0,132626.9,F923NONK,1988,
19698,TX,Port Neches Plant,54748,G1,0,OP,GT,NG,38,0.781909397,260282.0,130375.8,F923NONK,1994,
19699,TX,Post Oak Wind LLC,56483,1,0,OP,WT,WND,200,0.363285959,636477.0,220450.0,F923NONK,2008,
19700,TX,Post Wind Farm LP,56457,1,0,OP,WT,WND,84,0.408083279,300284.0,108841.4,F923NONK,2006,
19713,TX,Powerlane Plant,4195,ST1,1,OP,ST,NG,16.5,0.013878511,2006.0,835.8,F923ST,1966,
19714,TX,Powerlane Plant,4195,ST2,1,OP,ST,NG,25,0.025223744,5524.0,2301.7,F923ST,1969,
19715,TX,Powerlane Plant,4195,ST3,1,OP,ST,NG,43.2,0.029326273,11098.0,4624.2,F923ST,1977,
19722,TX,PRSI FCC Generator,58069,55M1,0,OP,ST,PC,4.7,0.065990722,2717.0,1173.2,F923NONK,1979,
19723,TX,Pyron Wind Farm LLC,56981,1,0,OP,WT,WND,249,0.328706607,716988.0,253229.0,F923NONK,2009,
19728,TX,Quail Run Energy Center,56349,ST1,2,OP,CA,NG,125,0.067287671,73680.0,30700.0,F923ST,2007,
19729,TX,Quail Run Energy Center,56349,ST2,2,OP,CA,NG,125,0.066942466,73302.0,30542.5,F923ST,2008,
19730,TX,R W Miller,3628,1,1,OP,ST,NG,66,0.024742286,14305.0,5960.4,F923ST,1968,
19731,TX,R W Miller,3628,2,1,OP,ST,NG,100,0.045962329,40263.0,16776.3,F923ST,1972,
19732,TX,R W Miller,3628,3,1,OP,ST,NG,200,0.11102968,194524.0,81051.7,F923ST,1975,
19735,TX,Ralls Wind Farm,57474,1,0,OP,WT,WND,10,0.410273973,35940.0,13026.9,F923NONK,2011,
19736,TX,Ray Olinger,3576,1,1,OP,ST,NG,75,0.020585997,13525.0,5635.4,F923ST,1967,
19737,TX,Ray Olinger,3576,2,1,OP,ST,NG,113.4,0.037325948,37079.0,15449.6,F923ST,1971,
19738,TX,Ray Olinger,3576,3,1,OP,ST,NG,156.6,0.033209264,45557.0,18982.1,F923ST,1976,
19739,TX,Ray Olinger,3576,4,0,OP,GT,NG,82.7,0.007865255,5698.0,3474.0,F923NONK,2001,
19744,TX,Rio Grande Valley Sugar Growers,54338,GENA,5,OP,ST,AB,2.5,0.010821918,237.0,98.8,F923ST,1973,
19745,TX,Rio Grande Valley Sugar Growers,54338,GENB,5,OP,ST,AB,2.5,0.012191781,267.0,111.3,F923ST,1973,
19746,TX,Rio Grande Valley Sugar Growers,54338,GENC,5,OP,ST,AB,2.5,0.010228311,224.0,93.3,F923ST,1995,
19747,TX,Rio Grande Valley Sugar Growers,54338,GEND,5,OP,ST,AB,16,0.03930508,5509.0,2295.4,F923ST,2009,
19748,TX,Rio Grande Valley Sugar Growers,54338,GENE,0,OP,IC,DFO,1.4,0.002283105,28.0,14.9,F923NONK,2011,
19752,TX,Rio Nogales Power Project,55137,STG1,3,OP,CA,NG,373.2,0.031575612,103228.0,43011.7,F923ST,2002,
19754,TX,Riverview,3487,6,0,RE,GT,NG,28.6,0.11415126,28599.0,17848.8,F923NONK,1974,
19757,TX,Robert Mueller Energy Center,56374,CT1,0,OP,GT,NG,4.6,0.721461187,29072.0,14562.2,F923NONK,2006,
19759,TX,Roscoe Wind Farm LLC,56593,RO1,0,OP,WT,WND,209,0.325938913,596742.0,201618.0,F923NONK,2008,
19760,TX,Sabine,3459,1,1,OP,ST,NG,239.4,0.226306825,474598.0,197749.2,F923ST,1962,
19761,TX,Sabine,3459,2,1,OP,ST,NG,239.4,0.169090439,354607.0,147752.9,F923ST,1962,
19762,TX,Sabine,3459,3,1,OP,ST,NG,473.4,0.164222481,681028.0,283761.7,F923ST,1966,
19763,TX,Sabine,3459,4,1,OP,ST,NG,591.6,0.276479156,1432830.0,597012.5,F923ST,1974,
19764,TX,Sabine,3459,5,1,OP,ST,NG,507.4,0.162149502,720726.0,300302.5,F923ST,1979,
19767,TX,Sabine Cogen,55104,STG,2,OP,CA,NG,31.7,0.420469441,116761.0,48650.4,F923ST,2000,
19768,TX,Sabine River Works,10789,GEN1,0,OP,CT,NG,89.9,0.220145672,173370.0,86841.4,F923NONK,1987,
19772,TX,Sam Bertron,3468,3,1,OP,ST,NG,225.3,0.015101123,29804.0,12418.3,F923ST,1959,
19773,TX,Sam Bertron,3468,4,1,OP,ST,NG,225.3,0.016444842,32456.0,13523.3,F923ST,1960,
19776,TX,Sam Bertron,3468,ST1,1,OP,ST,NG,187.8,0.006780627,11155.0,4647.9,F923ST,1958,
19777,TX,Sam Bertron,3468,ST2,1,OP,ST,NG,187.8,0.042701844,70250.0,29270.8,F923ST,1956,
19780,TX,Sam Rayburn,3631,10,3,OP,CA,NG,42,0.186730811,68702.0,28625.8,F923ST,2003,
19794,TX,San Miguel,6183,1,1,OP,ST,LIG,410,0.807869752,2901545.0,1208977.1,F923ST,1982,
19795,TX,Sand Bluff Wind Farm,56479,2,0,OP,WT,WND,90,0.368587012,290594.0,98244.0,F923NONK,2007,
19796,TX,Sand Hill,7900,5A,0,OP,CT,NG,198,0.455913011,790772.0,366725.0,F923NONK,2004,
19797,TX,Sand Hill,7900,5C,1,OP,CA,NG,190,0.308800769,513968.0,214153.3,F923ST,2004,
19804,TX,Sandow No 4,6648,4,1,OP,ST,LIG,590.6,0.841998386,4356210.0,1815087.5,F923ST,1981,
19805,TX,Sandow No 5,52071,5,2,OP,ST,LIG,661.5,0.754605211,4372741.0,1821975.4,F923ST,2010,
19810,TX,Scurry County Wind II,56775,1,0,OP,WT,WND,120,0.390504186,410498.0,143188.0,F923NONK,2007,
19811,TX,Scurry County Wind LP,56506,SCW,0,OP,WT,WND,130.5,0.381290785,435884.0,154173.0,F923NONK,2007,
19812,TX,Seadrift Coke LP,10167,GEN1,0,OP,ST,PC,7.6,0.581321047,38702.0,16888.5,F923NONK,1983,
19816,TX,Senate Wind LLC,57981,GEN1,0,OP,WT,WND,150,0.029725266,39059.0,16274.6,F923NONK,2012,
19817,TX,Shell Deer Park,50304,GEN1,1,OP,ST,PUR,51,0.115565404,51630.0,21512.5,F923ST,1979,
19818,TX,Shell Deer Park,50304,GEN2,1,OP,ST,PUR,51,0.188651625,84282.0,35117.5,F923ST,1979,
19822,TX,Sherbino I Wind Farm,56779,1,0,OP,WT,WND,150,0.364433029,478865.0,197848.0,F923NONK,2008,
19823,TX,Sherbino II,57415,1,0,OP,WT,WND,150,0.333705479,438489.0,208463.0,F923NONK,2011,
19828,TX,Silas Ray,3559,10,0,OP,GT,NG,61,0.052494573,28051.0,14050.8,F923NONK,2004,
19830,TX,Silas Ray,3559,6,1,OP,CA,NG,27,0.039404702,9320.0,3883.3,F923ST,1959,
19831,TX,Silas Ray,3559,9,0,OP,CT,NG,59,0.080293708,41499.0,40450.2,F923NONK,1996,
19840,TX,Silver Star I Wind Power Project,56771,1,0,OP,WT,WND,60,0.354166667,186150.0,62017.0,F923NONK,2008,
19841,TX,Sim Gideon,3601,1,1,OP,ST,NG,144,0.014919457,18820.0,7841.7,F923ST,1965,
19842,TX,Sim Gideon,3601,2,1,OP,ST,NG,144,0.012582445,15872.0,6613.3,F923ST,1968,
19843,TX,Sim Gideon,3601,3,1,OP,ST,NG,351,0.088259571,271377.0,113073.8,F923ST,1972,
19851,TX,Snider Industries,50141,WGN1,0,OP,ST,WDS,5,0.297328767,13023.0,6409.2,F923NONK,1983,
19852,TX,Snyder Wind Farm,56602,SNY1,0,OP,WT,WND,63,0.324117562,178874.0,64834.9,F923NONK,2007,
19853,TX,South Texas Project,6251,1,1,OP,ST,NUC,1354.3,0.879729439,10436818.0,4884100.0,F923NK,1988,
19854,TX,South Texas Project,6251,2,1,OP,ST,NUC,1354.3,0.683370017,8107275.0,4888672.0,F923NK,1989,
19855,TX,South Trent Wind Farm,56649,1,0,OP,WT,WND,101.2,0.395556969,350666.0,122553.0,F923NONK,2009,
19860,TX,Spencer,4266,4,1,OP,ST,NG,61.1,0.026408911,14135.0,5889.6,F923ST,1966,
19861,TX,Spencer,4266,5,1,OP,ST,NG,65.4,0.023152221,13264.0,5526.7,F923ST,1973,
19862,TX,Spinning Spur Wind LLC,57973,GEN1,0,OP,WT,WND,161,0.037132363,52370.0,0.0,F923NONK,2012,
19865,TX,SRW Cogen LP,55120,ST1A,2,OP,CA,NG,145,0.405462132,515018.0,214590.8,F923ST,2001,
19866,TX,Stanton Wind Energy LLC,56644,1,0,OP,WT,WND,120,0.372251712,391311.0,130092.0,F923NONK,2008,
19879,TX,Stryker Creek,3504,ST1,1,OP,ST,NG,176.8,0.022101438,34230.0,14262.5,F923ST,1958,
19880,TX,Stryker Creek,3504,ST2,1,OP,ST,NG,526.6,0.045307235,209003.0,87084.6,F923ST,1965,
19881,TX,SunE CPS1 LLC,58068,1,0,OP,PV,SUN,10,0.113538813,9946.0,6539.1,F923NONK,2012,
19882,TX,SunE CPS2 LLC,58027,1,0,OP,PV,SUN,10,0.113504566,9943.0,6537.2,F923NONK,2012,
19885,TX,Sunray Wind I,57326,WND1,0,OP,WT,WND,49.5,0.43813016,189982.0,68333.0,F923NONK,2009,
19893,TX,Sweetwater Wind  1 LLC,56211,SW1,0,OP,WT,WND,37.5,0.405144597,133090.0,48240.0,F923NONK,2003,
19894,TX,Sweetwater Wind 2 LLC,56212,SW2,0,OP,WT,WND,91.5,0.375669337,301114.0,94343.0,F923NONK,2005,
19895,TX,Sweetwater Wind 3 LLC,56311,SW3,0,OP,WT,WND,135,0.369529849,437006.0,151351.0,F923NONK,2005,
19896,TX,Sweetwater Wind 4 LLC,56337,SW4,0,OP,WT,WND,241,0.338539476,714711.0,242754.0,F923NONK,2007,
19897,TX,Sweetwater Wind 5,56372,SW5,0,OP,WT,WND,80.5,0.338217193,238504.0,86448.5,F923NONK,2007,
19899,TX,T H Wharton,3469,3,4,OP,CA,NG,113.1,0.065055372,64454.0,26855.8,F923ST,1974,
19904,TX,T H Wharton,3469,4,4,OP,CA,NG,113.1,0.081588201,80834.0,33680.8,F923ST,1974,
19916,TX,TECO CHP-1,57504,CHP1,0,OP,GT,NG,48,0.116010274,48780.0,24434.0,F923NONK,2010,
19917,TX,TempleInland,10425,TG,5,OP,ST,BLQ,48,0.617984209,259850.0,108270.8,F923ST,1967,
19921,TX,Tenaska Frontier Generation Station,55062,STG1,3,OP,CA,NG,390.1,0.613115534,2095185.0,872993.8,F923ST,2000,
19925,TX,Tenaska Gateway Generating Station,55132,STG1,3,OP,CA,NG,390,0.477648109,1631837.0,679932.1,F923ST,2001,
19933,TX,Texas City Plant Union Carbide,50153,STG,0,OP,ST,PUR,56,0.199336819,97786.7,42819.1,F923NONK,1996,
19934,TX,Texas City Power Plant,52088,GEN1,3,OP,CA,NG,141,0.142915088,176523.0,73551.3,F923ST,1987,
19942,TX,Texas Petrochemicals,50229,TG2,1,OP,ST,NG,35,0.692876712,212436.0,88515.0,F923ST,1972,
19943,TX,Thomas C Ferguson,4937,1,1,OP,ST,NG,446,0.065843008,257246.0,107185.8,F923ST,1974,
19951,TX,Ticona Polymers Inc,10243,GEN5,0,OP,GT,NG,44.2,0.604640592,234112.0,117267.2,F923NONK,1989,
19954,TX,Tolk,6194,1,1,OP,ST,SUB,567.9,0.705307586,3508767.0,1461986.3,F923ST,1982,
19955,TX,Tolk,6194,2,1,OP,ST,SUB,567.9,0.817198024,4065400.0,1693916.7,F923ST,1985,
19957,TX,Trent Wind Farm LP,55968,WTG1,0,OP,WT,WND,150,0.335582953,440956.0,169555.0,F923NONK,2001,
19958,TX,Trinidad,3507,6,1,OP,ST,NG,239.3,0.026329172,55193.0,22997.1,F923ST,1965,
19961,TX,Trinity Hills,57520,1,0,OP,WT,WND,225,0.268794521,529794.0,207251.0,F923NONK,2011,
19965,TX,Turkey Track Wind  Energy LLC,56774,1,0,OP,WT,WND,169.5,0.336760685,500029.0,175883.0,F923NONK,2008,
19966,TX,Twin Oaks Power One,7030,1,1,OP,ST,LIG,174.6,0.53141427,812796.0,338665.0,F923ST,1990,
19967,TX,Twin Oaks Power One,7030,2,1,OP,ST,LIG,174.6,0.458281682,700940.0,292058.3,F923ST,1991,
19973,TX,Ty Cooke,3602,1,1,OP,ST,NG,44,0.215138543,82923.0,34551.3,F923ST,1965,
19974,TX,Ty Cooke,3602,2,1,OP,ST,NG,53.6,0.18740842,87995.0,36664.6,F923ST,1978,
19978,TX,Union Carbide Seadrift Cogen,50150,GE10,3,OP,CA,NG,15,0.173584475,22809.0,9503.8,F923ST,1964,
19980,TX,Union Carbide Seadrift Cogen,50150,GEN5,3,OP,CA,NG,15,0.528112633,69394.0,28914.2,F923ST,1987,
19982,TX,Union Carbide Seadrift Cogen,50150,GEN7,2,OP,CA,NG,6,0.029756469,1564.0,651.7,F923ST,1987,
19984,TX,Union Carbide Seadrift Cogen,50150,GEN9,3,OP,CA,NG,15,0.450578387,59206.0,24669.2,F923ST,1987,
19986,TX,University of Texas at Dallas,54607,GEN1,0,SB,IC,NG,3.5,3.19635E-05,1.0,0.4,F923NONK,1980,
19987,TX,University of Texas at San Antonio,54606,GEN1,0,OP,IC,NG,3.4,0.0064491,192.1,97.0,F923NONK,1980,
19990,TX,V H Braunig,3612,1,1,OP,ST,NG,225,0.077739219,153224.0,63843.3,F923ST,1966,
19991,TX,V H Braunig,3612,2,1,OP,ST,NG,252,0.030029626,66291.0,27621.3,F923ST,1968,
19992,TX,V H Braunig,3612,3,1,OP,ST,NG,417,0.119267873,435676.0,181531.7,F923ST,1970,
20007,TX,Valero Refinery Corpus Christi West,50121,TG1,1,OP,ST,OG,28.6,0.392362774,98301.0,40958.8,F923ST,1983,
20008,TX,Valero Refinery Corpus Christi West,50121,TG2,1,OP,ST,OG,28.6,0.378332854,94786.0,39494.2,F923ST,1983,
20015,TX,Victoria,3443,5,1,OP,CA,NG,180,0.151525875,238926.0,99552.5,F923ST,1963,
20017,TX,Victoria,3443,7,0,OP,CT,NG,196.9,0.267950609,462173.0,270680.0,F923NONK,2009,
20018,TX,Victoria Texas Plant,10790,GEN1,0,OP,GT,NG,102.4,0.579728079,520030.0,260484.1,F923NONK,1987,
20024,TX,W A Parish,3470,1,1,OP,ST,NG,187.8,0.027449536,45158.0,18815.8,F923ST,1958,
20025,TX,W A Parish,3470,2,1,OP,ST,NG,187.8,0.057474555,94553.0,39397.1,F923ST,1958,
20026,TX,W A Parish,3470,3,1,OP,ST,NG,299.2,0.05544809,145329.0,60553.8,F923ST,1961,
20027,TX,W A Parish,3470,4,1,OP,ST,NG,580.5,0.106193488,540013.0,225005.4,F923ST,1968,
20028,TX,W A Parish,3470,5,1,OP,ST,SUB,734.1,0.606950455,3903126.0,1626302.5,F923ST,1977,
20029,TX,W A Parish,3470,6,1,OP,ST,SUB,734.1,0.554764353,3567532.0,1486471.7,F923ST,1978,
20030,TX,W A Parish,3470,7,1,OP,ST,SUB,614.6,0.559034944,3009786.0,1254077.5,F923ST,1980,
20031,TX,W A Parish,3470,8,1,OP,ST,SUB,654,0.535827643,3069778.0,1279074.2,F923ST,1982,
20032,TX,W A Parish,3470,GT1,0,OP,GT,NG,16.3,0.000952461,136.0,70.0,F923NONK,1967,
20038,TX,Wasson CO2 Removal Plant,52122,GEN1,0,OP,GT,NG,23.4,0.575557117,117980.0,59096.4,F923NONK,1988,
20046,TX,Webberville Solar Project,57699,AES1,0,OP,PV,SUN,30,0.243455099,63980.0,31303.0,F923NONK,2011,
20049,TX,Welsh,6139,1,1,OP,ST,SUB,558,0.701307466,3428047.0,1428352.9,F923ST,1977,
20050,TX,Welsh,6139,2,1,OP,ST,SUB,558,0.678407268,3316109.0,1381712.1,F923ST,1980,
20051,TX,Welsh,6139,3,1,OP,ST,SUB,558,0.723380755,3535943.0,1473309.6,F923ST,1982,
20052,TX,West Texas Wind Energy LLC,55367,01,0,OP,WT,WND,75,0.25538204,167786.0,60816.0,F923NONK,1999,
20053,TX,West Texas Windplant,54966,WIND,0,OP,WT,WND,30,0.050194064,13191.0,4781.2,F923NONK,1995,
20055,TX,Westhollow Technology Center,54330,1,0,OP,GT,NG,3.7,0.506911021,16430.0,8229.8,F923NONK,1988,
20059,TX,Whirlwind Energy Center,56673,WEC,0,OP,WT,WND,59.8,0.324827049,170160.0,61676.4,F923NONK,2007,
20060,TX,Whitetail Wind Energy LLC,58021,1,0,OP,WT,WND,92,0.023560651,18988.0,7911.7,F923NONK,2012,
20063,TX,Wildorado Wind Ranch,56432,1,0,OP,WT,WND,161,0.463731246,654028.0,237059.9,F923NONK,2007,
20064,TX,Wilkes,3478,1,1,OP,ST,NG,180,0.200178209,315641.0,131517.1,F923ST,1964,
20065,TX,Wilkes,3478,2,1,OP,ST,NG,351,0.09576032,294440.0,122683.3,F923ST,1970,
20066,TX,Wilkes,3478,3,1,OP,ST,NG,351,0.19268886,592472.0,246863.3,F923ST,1971,
20073,TX,Wise County Power LLC,55320,ST1,2,OP,CA,NG,262,0.654425477,1501985.0,625827.1,F923ST,2004,
20076,TX,Wolf Hollow I LP,55139,ST,2,OP,CA,NG,280,0.393564498,965335.0,402222.9,F923ST,2003,
20077,TX,Wolf Ridge Wind,58080,1,0,OP,WT,WND,112.5,0.427673262,421472.0,146374.0,F923NONK,2008,
20081,TX,Woodward Mountain I,55796,01,0,OP,WT,WND,82,0.230461354,165545.0,60003.7,F923NONK,2001,
20082,TX,Woodward Mountain II,55795,01,0,OP,WT,WND,78,0.245534773,167769.0,60809.8,F923NONK,2001,
20099,UT,Bonanza,7790,1,1,OP,ST,BIT,499.5,0.706284595,3090433.0,1287680.4,F923ST,1986,
20117,UT,Carbon,3644,1,1,OP,ST,BIT,75,0.78735312,517291.0,215537.9,F923ST,1954,
20118,UT,Carbon,3644,2,1,OP,ST,BIT,113.6,0.773712337,769949.0,320812.1,F923ST,1957,
20121,UT,Central Energy Plant USU,58139,TURBI,0,OP,GT,NG,5,0.863059361,37802.0,17605.5,F923NONK,2004,
20124,UT,Currant Creek,56102,ST1,2,OP,CA,NG,274.5,0.319165606,767472.0,319780.0,F923ST,2006,
20135,UT,Gadsby,3648,1,1,OP,ST,NG,69,0.023595394,14262.0,5942.5,F923ST,1951,
20136,UT,Gadsby,3648,2,1,OP,ST,NG,69,0.049531798,29939.0,12474.6,F923ST,1952,
20137,UT,Gadsby,3648,3,1,OP,ST,NG,113.6,0.076519189,76147.0,31727.9,F923ST,1955,
20143,UT,Granite,3651,1,0,OP,HY,WAT,2,0.365639269,6406.0,3141.3,F923NONK,1896,
20157,UT,Hunter,6165,1,1,OP,ST,BIT,488.3,0.730958539,3126681.0,1302783.8,F923ST,1978,
20158,UT,Hunter,6165,2,1,OP,ST,BIT,488.3,0.734679164,3142596.0,1309415.0,F923ST,1980,
20159,UT,Hunter,6165,3,1,OP,ST,BIT,495.6,0.65636943,2849599.0,1187332.9,F923ST,1983,
20160,UT,Huntington,8069,1,1,OP,ST,BIT,498,0.769360547,3356320.0,1398466.7,F923ST,1977,
20161,UT,Huntington,8069,2,1,OP,ST,BIT,498,0.776585795,3387840.0,1411600.0,F923ST,1974,
20180,UT,Intermountain Power Project,6481,1,1,OP,ST,BIT,820,0.514408481,3695099.0,1539624.6,F923ST,1986,
20181,UT,Intermountain Power Project,6481,2,1,OP,ST,BIT,820,0.844822642,6068530.0,2528554.2,F923ST,1987,
20185,UT,Kennecott Power Plant,56163,1,3,OP,ST,BIT,50,0.121458904,53199.0,22166.3,F923ST,1943,
20186,UT,Kennecott Power Plant,56163,2,3,OP,ST,BIT,25,0.144671233,31683.0,13201.3,F923ST,1943,
20187,UT,Kennecott Power Plant,56163,3,3,OP,ST,BIT,25,0.126319635,27664.0,11526.7,F923ST,1946,
20188,UT,Kennecott Power Plant,56163,4,1,OP,ST,BIT,82,0.477518376,343011.0,142921.3,F923ST,1958,
20195,UT,Lake Creek,159,1,0,OP,HY,WAT,1.5,0.26042618,3422.0,1678.0,F923NONK,1981,
20201,UT,Lake Side Power Plant,56237,ST01,2,OP,CA,NG,225.9,0.552835335,1093997.0,455832.1,F923ST,2007,
20218,UT,Milford Wind Corridor I LLC,57079,1,0,OP,WT,WND,203.5,0.256439815,457145.0,193225.0,F923NONK,2009,
20220,UT,Milford Wind Corridor Stage II LLC,57107,1,0,OP,WT,WND,102,0.231416197,206775.0,88797.0,F923NONK,2011,
20230,UT,Nebo Power Station,56177,GT1,0,OP,CT,NG,65,0.434285213,247282.0,144272.0,F923NONK,2004,
20231,UT,Nebo Power Station,56177,ST1,1,OP,CA,NG,75,0.268826484,176619.0,73591.3,F923ST,2004,
20239,UT,Pine View Dam,7132,NA1,0,OP,HY,WAT,1.8,0.344685439,5435.0,2665.1,F923NONK,1991,
20247,UT,Quail Creek Hydro Plant #1,52039,1,0,OP,HY,WAT,2.3,0.402372444,8107.0,3975.4,F923NONK,1985,
20261,UT,Spanish Fork Wind Park 2 LLC,56751,1,0,OP,WT,WND,18.9,0.241544055,39991.0,16955.9,F923NONK,2008,
20264,UT,Stairs,3659,3,0,OP,HY,WAT,1,0.548287671,4803.0,2355.2,F923NONK,1912,
20265,UT,Sunnyside Cogen Associates,50951,GEN1,1,OP,ST,WC,58.1,0.8217508,418235.0,174264.6,F923ST,1993,
20275,UT,Unit 4,7015,1,0,OP,HY,WAT,1.5,0.306012177,4021.0,1971.8,F923NONK,1993,
20281,UT,Wanship,3698,1,0,OP,HY,WAT,1.9,0.403929344,6723.0,3296.7,F923NONK,1958,
20282,UT,Wasatch Energy Systems Energy Recovery,55302,1,0,OP,ST,MSB,1.6,0.672757563,9429.4,3836.4,F923NONK,1986,
20283,UT,Weber,3661,1,0,OP,HY,WAT,3.8,0.453616919,15100.0,7404.5,F923NONK,1911,
20358,VA,Bear Garden,56807,1C,2,OP,CA,NG,262,0.170257329,390761.0,162817.1,F923ST,2011,
20362,VA,Birchwood Power,54304,1,1,OP,ST,BIT,258.3,0.179462396,406071.0,169196.3,F923ST,1996,
20397,VA,Brasfield,10155,1,0,OP,HY,WAT,2.9,0.212368131,5395.0,2497.9,F923NONK,1993,
20398,VA,Bremo Bluff,3796,3,1,OP,ST,BIT,69,0.10150718,61355.0,25564.6,F923ST,1950,
20399,VA,Bremo Bluff,3796,4,1,OP,ST,BIT,185.2,0.179067798,290511.0,121046.3,F923ST,1958,
20449,VA,Celanese Acetate LLC,52089,GEN1,9,OP,ST,BIT,6,0.76194825,40048.0,16686.7,F923ST,1942,
20450,VA,Celanese Acetate LLC,52089,GEN2,9,OP,ST,BIT,6,0.782591324,41133.0,17138.8,F923ST,1942,
20451,VA,Celanese Acetate LLC,52089,GEN3,9,OP,ST,BIT,6,0.932705479,49023.0,20426.3,F923ST,1944,
20452,VA,Celanese Acetate LLC,52089,GEN4,9,OP,ST,BIT,9.2,0.262768017,21177.0,8823.8,F923ST,1966,
20502,VA,Chesapeake,3803,3,1,OP,ST,BIT,185.2,0.449473974,729205.0,303835.4,F923ST,1959,
20510,VA,Chesapeake,3803,ST1,1,OP,ST,BIT,112.5,0.141492643,139441.0,58100.4,F923ST,1953,
20511,VA,Chesapeake,3803,ST2,1,OP,ST,BIT,112.5,0.201816337,198890.0,82870.8,F923ST,1954,
20512,VA,Chesapeake,3803,ST4,1,OP,ST,BIT,239.3,0.152194758,319041.0,132933.8,F923ST,1962,
20535,VA,Chesterfield,3797,3,1,OP,ST,BIT,112.5,0.07645865,75350.0,31395.8,F923ST,1952,
20547,VA,Chesterfield,3797,4,1,OP,ST,BIT,187.5,0.165292542,271493.0,113122.1,F923ST,1960,
20558,VA,Chesterfield,3797,5,1,OP,ST,BIT,359,0.475262017,1494623.0,622759.6,F923ST,1964,
20560,VA,Chesterfield,3797,6,1,OP,ST,BIT,693.9,0.291630721,1772696.0,738623.3,F923ST,1969,
20579,VA,Clinch River,3775,1,1,OP,ST,BIT,237.5,0.203007931,422358.0,175982.5,F923ST,1958,
20580,VA,Clinch River,3775,2,1,OP,ST,BIT,237.5,0.110886806,230700.0,96125.0,F923ST,1958,
20581,VA,Clinch River,3775,3,1,OP,ST,BIT,237.5,0.073076664,152036.0,63348.3,F923ST,1961,
20582,VA,Clover,7213,1,1,OP,ST,BIT,424,0.534211575,1984190.0,826745.8,F923ST,1995,
20583,VA,Clover,7213,2,1,OP,ST,BIT,424,0.650451775,2415934.0,1006639.2,F923ST,1996,
20596,VA,Covanta Fairfax Energy,50658,GEN1,4,OP,ST,MSB,62,0.665333628,361356.0,150565.0,F923ST,1990,
20597,VA,Covanta Fairfax Energy,50658,GEN2,4,OP,ST,MSB,62,0.403402563,219096.0,91290.0,F923ST,1990,
20598,VA,Covington Facility,50900,GEN1,7,OP,ST,BIT,10.5,1.109110676,102016.0,42506.7,F923ST,1939,
20599,VA,Covington Facility,50900,GEN2,6,OP,ST,BIT,10.5,0.984246575,90531.0,37721.3,F923ST,1946,
20600,VA,Covington Facility,50900,GEN3,7,OP,ST,BIT,10.5,0.4841596,44533.0,18555.4,F923ST,1951,
20601,VA,Covington Facility,50900,GEN4,7,OP,ST,BLQ,34,0.723401826,215458.0,89774.2,F923ST,1980,
20602,VA,Covington Facility,50900,GEN5,7,OP,ST,BIT,34,0.74637725,222301.0,92625.4,F923ST,1989,
20619,VA,Diesel Group 1,7939,1,0,SB,IC,DFO,12,0.003158295,332.0,233.7,F923NONK,2002,
20620,VA,Diesel Group 2,7940,1,0,SB,IC,DFO,4,0.003139269,110.0,77.4,F923NONK,2002,
20621,VA,Diesel Group 3,7941,1,0,SB,IC,DFO,4,0.00336758,118.0,83.1,F923NONK,2002,
20622,VA,Dominion/Lo Mar,7797,DOM1,0,OP,GT,DFO,12,0.000456621,48.0,33.8,F923NONK,1997,
20632,VA,Doswell Energy Center,52019,GEN3,2,OP,CA,NG,132,0.524162861,606100.0,252541.7,F923ST,1991,
20635,VA,Doswell Energy Center,52019,GEN6,2,OP,CA,NG,132,0.514747648,595213.0,248005.4,F923ST,1992,
20636,VA,Doswell Energy Center,52019,GEN7,0,OP,GT,NG,187,0.059242302,97046.0,55290.0,F923NONK,2001,
20645,VA,Elkton,52148,GEN1,0,OP,ST,NG,6.2,0.261654883,14211.0,7009.2,F923NONK,1982,
